Selection	View	Channel	Begin File	End File	Begin Time (s)	End Time (s)	Beg File Samp (samples)	End File Samp (samples)	Begin Date Time	Delta Time (s)	Low Freq (Hz)	High Freq (Hz)	Dur 90% (s)	Freq 5% (Hz)	Freq 95% (Hz)	From	Tags
1394	Spectrogram 1	1	20170907_160000.wav	20170907_160000.wav	549464.116533872	549469.086252094	2537422	2542391	2017/9/7  16:42:17.117	4.97	23.4	27.3	3.8	23.4	26.4		Bm.Ant-A
1395	Spectrogram 1	1	20170907_160000.wav	20170907_160000.wav	550205.721510216	550212.940679843	3279027	3286246	2017/9/7  16:54:39.722	7.219	22.9	27.1	5.7	23.4	26.4		Bm.Ant-A
1396	Spectrogram 1	1	20170907_160000.wav	20170907_160000.wav	550271.517085762	550278.683942566	3344822	3351989	2017/9/7  16:55:44.517	7.167	23.4	28.0	6.0	23.4	27.3		Bm.Ant-A
1397	Spectrogram 1	1	20170909_100000.wav	20170909_100000.wav	552257.126549027	552265.601226415	1730575	1739049	2017/9/9  10:28:50.127	8.475	23.6	28.0	7.1	24.4	27.3		Bm.Ant-A
1398	Spectrogram 1	1	20170911_050000.wav	20170911_050000.wav	554283.526629412	554289.176414338	157097	162746	2017/9/11  5:02:37.527	5.65	23.0	27.7	4.5	23.4	27.3		Bm.Ant-A
1399	Spectrogram 1	1	20170911_050000.wav	20170911_050000.wav	554348.977363311	554352.482322478	222547	226052	2017/9/11  5:03:42.977	3.505	23.6	27.7	2.8	24.4	26.4		Bm.Ant-A
1400	Spectrogram 1	1	20170911_050000.wav	20170911_050000.wav	554419.240341365	554426.773387932	292810	300343	2017/9/11  5:04:52.240	7.533	23.8	27.7	6.3	24.4	27.3		Bm.Ant-A
1401	Spectrogram 1	1	20170911_050000.wav	20170911_050000.wav	554413.015115382	554417.723269486	286585	291293	2017/9/11  5:04:46.015	4.708	23.6	27.5	3.8	24.4	27.3		Bm.Ant-A
1402	Spectrogram 1	1	20170911_050000.wav	20170911_050000.wav	554682.706118835	554689.088283287	556276	562658	2017/9/11  5:09:16.706	6.382	23.6	28.2	5.4	24.4	27.3		Bm.Ant-A
1403	Spectrogram 1	1	20170911_050000.wav	20170911_050000.wav	554708.339402293	554714.041500042	581909	587612	2017/9/11  5:09:41.339	5.702	23.0	27.8	4.6	23.4	27.3		Bm.Ant-A
1404	Spectrogram 1	1	20170911_050000.wav	20170911_050000.wav	554803.647337669	554812.906707408	677217	686477	2017/9/11  5:11:17.647	9.259	22.7	27.8	7.7	23.4	27.3		Bm.Ant-A
1405	Spectrogram 1	1	20170911_050000.wav	20170911_050000.wav	554883.190443073	554893.49606928	756760	767066	2017/9/11  5:12:36.190	10.306	22.5	27.8	8.6	23.4	27.3		Bm.Ant-A
1406	Spectrogram 1	1	20170911_050000.wav	20170911_050000.wav	555091.419372283	555097.592285442	964989	971162	2017/9/11  5:16:04.419	6.173	23.4	28.0	5.2	23.4	26.4		Bm.Ant-A
1407	Spectrogram 1	1	20170911_050000.wav	20170911_050000.wav	555460.581988867	555471.253804838	1334152	1344824	2017/9/11  5:22:14.582	10.672	22.7	27.5	9.1	23.4	26.4		Bm.Ant-A
1408	Spectrogram 1	1	20170911_050000.wav	20170911_050000.wav	555531.932793519	555538.681147735	1405503	1412251	2017/9/11  5:23:25.933	6.748	22.3	27.5	5.4	22.5	26.4		Bm.Ant-A
1409	Spectrogram 1	1	20170911_050000.wav	20170911_050000.wav	555612.281403792	555621.488460708	1485851	1495058	2017/9/11  5:24:45.281	9.207	22.5	27.7	7.5	23.4	27.3		Bm.Ant-A
1410	Spectrogram 1	1	20170911_050000.wav	20170911_050000.wav	555678.300186903	555683.897659005	1551870	1557468	2017/9/11  5:25:51.300	5.597	23.8	27.7	4.5	24.4	27.3		Bm.Ant-A
1411	Spectrogram 1	1	20170911_050000.wav	20170911_050000.wav	555880.311309429	555886.484222588	1753881	1760054	2017/9/11  5:29:13.311	6.173	22.3	27.7	4.3	22.5	26.4		Bm.Ant-A
1412	Spectrogram 1	1	20170911_050000.wav	20170911_050000.wav	555966.172507485	555973.077800172	1839743	1846648	2017/9/11  5:30:39.173	6.905	23.4	28.4	5.7	23.4	28.3		Bm.Ant-A
1413	Spectrogram 1	1	20170911_050000.wav	20170911_050000.wav	556027.678829839	556036.676635461	1901249	1910247	2017/9/11  5:31:41.679	8.998	22.5	27.8	7.1	23.4	26.4		Bm.Ant-A
1414	Spectrogram 1	1	20170911_050000.wav	20170911_050000.wav	556089.624741842	556094.908337004	1963195	1968478	2017/9/11  5:32:43.625	5.284	22.3	27.5	4.0	22.5	26.4		Bm.Ant-A
1415	Spectrogram 1	1	20170911_050000.wav	20170911_050000.wav	556155.452380743	556173.866494575	2029022	2047436	2017/9/11  5:33:49.452	18.414	23.4	27.7	15.9	23.4	26.4		Bm.Ant-A
1416	Spectrogram 1	1	20170911_050000.wav	20170911_050000.wav	556294.148294499	556299.379576838	2167718	2172950	2017/9/11  5:36:07.148	5.231	23.0	27.7	4.5	23.4	26.4		Bm.Ant-A
1417	Spectrogram 1	1	20170911_050000.wav	20170911_050000.wav	556356.345700794	556362.204737013	2229916	2235775	2017/9/11  5:37:09.346	5.859	23.4	27.3	4.8	23.4	26.4		Bm.Ant-A
1418	Spectrogram 1	1	20170911_050000.wav	20170911_050000.wav	556742.269741522	556748.965782915	2615840	2622536	2017/9/11  5:43:35.270	6.696	24.0	27.8	5.9	24.4	26.4		Bm.Ant-A
1419	Spectrogram 1	1	20170911_050000.wav	20170911_050000.wav	556755.086383251	556762.619429819	2628656	2636189	2017/9/11  5:43:48.086	7.533	24.0	28.2	6.3	24.4	27.3		Bm.Ant-A
1420	Spectrogram 1	1	20170911_050000.wav	20170911_050000.wav	556815.085415045	556822.932338553	2688655	2696502	2017/9/11  5:44:48.085	7.847	23.2	27.7	6.9	23.4	26.4		Bm.Ant-A
1421	Spectrogram 1	1	20170911_050000.wav	20170911_050000.wav	557163.221270573	557167.929424677	3036791	3041499	2017/9/11  5:50:36.221	4.708	23.6	27.3	3.7	24.4	26.4		Bm.Ant-A
1422	Spectrogram 1	1	20170911_050000.wav	20170911_050000.wav	557296.821904159	557306.342838015	3170392	3179913	2017/9/11  5:52:50.822	9.521	23.6	27.5	6.9	24.4	26.4		Bm.Ant-A
1423	Spectrogram 1	1	20170911_050000.wav	20170911_050000.wav	557632.999718335	557642.363713721	3506570	3515934	2017/9/11  5:58:26.000	9.364	23.2	27.3	8.0	23.4	26.4		Bm.Ant-A
1424	Spectrogram 1	1	20170912_230000.wav	20170912_230000.wav	557753.231539926	557758.776699205	26924	32469	2017/9/12  23:00:26.232	5.545	24.2	28.2	4.3	24.4	27.3		Bm.Ant-A
1425	Spectrogram 1	1	20170912_230000.wav	20170912_230000.wav	557793.250849815	557798.063629567	66943	71756	2017/9/12  23:01:06.251	4.813	23.6	27.8	3.8	24.4	27.3		Bm.Ant-A
1426	Spectrogram 1	1	20170912_230000.wav	20170912_230000.wav	557815.040653111	557827.229540959	88733	100922	2017/9/12  23:01:28.041	12.189	23.8	27.3	10.5	24.4	26.4		Bm.Ant-A
1427	Spectrogram 1	1	20170912_230000.wav	20170912_230000.wav	557859.0880504	557865.679466147	132780	139371	2017/9/12  23:02:12.088	6.591	23.6	27.8	5.5	24.4	27.3		Bm.Ant-A
1428	Spectrogram 1	1	20170912_230000.wav	20170912_230000.wav	557962.712639775	557972.233573631	236405	245926	2017/9/12  23:03:56.713	9.521	23.4	27.8	7.9	23.4	27.3		Bm.Ant-A
1429	Spectrogram 1	1	20170912_230000.wav	20170912_230000.wav	558049.297204998	558055.05161557	322989	328744	2017/9/12  23:05:22.297	5.754	23.2	27.8	4.9	23.4	27.3		Bm.Ant-A
1430	Spectrogram 1	1	20170912_230000.wav	20170912_230000.wav	558120.658779797	558126.622441663	394351	400314	2017/9/12  23:06:34.659	5.964	23.2	27.8	5.1	23.4	26.4		Bm.Ant-A
1431	Spectrogram 1	1	20170912_230000.wav	20170912_230000.wav	558209.816756918	558216.878988075	483509	490571	2017/9/12  23:08:03.817	7.062	23.4	27.8	5.1	24.4	26.4		Bm.Ant-A
1432	Spectrogram 1	1	20170912_230000.wav	20170912_230000.wav	558387.619872387	558396.042236952	661312	669734	2017/9/12  23:11:01.620	8.422	23.2	28.0	6.5	23.4	26.4		Bm.Ant-A
1433	Spectrogram 1	1	20170912_230000.wav	20170912_230000.wav	558631.209454952	558640.939640102	904901	914632	2017/9/12  23:15:04.209	9.73	24.0	28.0	8.6	24.4	27.3		Bm.Ant-A
1434	Spectrogram 1	1	20170912_230000.wav	20170912_230000.wav	558813.426534003	558817.768498344	1087119	1091460	2017/9/12  23:18:07.427	4.342	23.8	27.8	3.1	24.4	27.3		Bm.Ant-A
1435	Spectrogram 1	1	20170912_230000.wav	20170912_230000.wav	558879.828487861	558887.309221605	1153520	1161001	2017/9/12  23:19:13.828	7.481	23.6	28.0	6.3	24.4	27.3		Bm.Ant-A
1436	Spectrogram 1	1	20170912_230000.wav	20170912_230000.wav	559026.3709268	559031.497583491	1300063	1305190	2017/9/12  23:21:40.371	5.127	23.2	27.1	4.0	23.4	26.4		Bm.Ant-A
1437	Spectrogram 1	1	20170912_230000.wav	20170912_230000.wav	559053.364343666	559059.171067062	1327056	1332863	2017/9/12  23:22:07.364	5.807	23.4	28.0	4.5	23.4	26.4		Bm.Ant-A
1438	Spectrogram 1	1	20170912_230000.wav	20170912_230000.wav	559193.26265571	559199.278630399	1466955	1472971	2017/9/12  23:24:26.263	6.016	23.4	27.7	4.9	23.4	26.4		Bm.Ant-A
1439	Spectrogram 1	1	20170912_230000.wav	20170912_230000.wav	561070.493940823	561078.654741271	3344186	3352347	2017/9/12  23:55:44.494	8.161	22.7	28.2	6.5	23.4	27.3		Bm.Ant-A
1440	Spectrogram 1	1	20170914_180000.wav	20170914_180000.wav	562947.222827784	562952.454110123	1621058	1626289	2017/9/14  18:27:01.223	5.231	23.2	27.7	4.5	23.4	26.4		Bm.Ant-A
1441	Spectrogram 1	1	20170914_180000.wav	20170914_180000.wav	563165.325940627	563175.526941187	1839161	1849362	2017/9/14  18:30:39.326	10.201	21.4	27.7	8.2	22.5	26.4		Bm.Ant-A
1442	Spectrogram 1	1	20170914_180000.wav	20170914_180000.wav	563228.140083565	563236.928637894	1901975	1910764	2017/9/14  18:31:41.140	8.789	23.0	27.1	6.8	24.4	26.4		Bm.Ant-A
1443	Spectrogram 1	1	20170914_180000.wav	20170914_180000.wav	564570.884540043	564576.482012145	3244720	3250317	2017/9/14  18:54:04.885	5.597	24.0	28.2	4.6	24.4	27.3		Bm.Ant-A
1444	Spectrogram 1	1	20170916_120000.wav	20170916_120000.wav	565796.176001331	565805.853873657	870154	879832	2017/9/16  12:14:30.176	9.678	23.4	27.5	8.2	23.4	27.3		Bm.Ant-A
1445	Spectrogram 1	1	20170916_120000.wav	20170916_120000.wav	568366.675268889	568374.626818044	3440653	3448605	2017/9/16  12:57:20.675	7.952	22.9	27.3	6.6	23.4	26.4		Bm.Ant-A
1446	Spectrogram 1	1	20170918_060000.wav	20170918_060000.wav	568667.868091856	568673.517876782	141989	147639	2017/9/18  6:02:21.868	5.65	24.2	27.3	4.6	24.4	26.4		Bm.Ant-A
1447	Spectrogram 1	1	20170918_060000.wav	20170918_060000.wav	568730.964755566	568737.81773543	205086	211939	2017/9/18  6:03:25.965	6.853	23.0	28.0	6.0	23.4	27.3		Bm.Ant-A
1448	Spectrogram 1	1	20170918_060000.wav	20170918_060000.wav	568874.577168253	568881.63939941	348698	355760	2017/9/18  6:05:48.577	7.062	22.5	28.0	6.0	23.4	26.4		Bm.Ant-A
1449	Spectrogram 1	1	20170918_060000.wav	20170918_060000.wav	568946.765568584	568954.089363857	420887	428210	2017/9/18  6:07:00.766	7.324	22.9	28.2	5.9	23.4	27.3		Bm.Ant-A
1450	Spectrogram 1	1	20170918_060000.wav	20170918_060000.wav	569056.460656492	569062.842820945	530582	536964	2017/9/18  6:08:50.461	6.382	23.0	27.7	5.2	23.4	27.3		Bm.Ant-A
1451	Spectrogram 1	1	20170918_060000.wav	20170918_060000.wav	570925.530578106	570932.958999027	2399652	2407080	2017/9/18  6:39:59.531	7.428	23.4	27.5	5.9	23.4	27.3		Bm.Ant-A
1452	Spectrogram 1	1	20170918_060000.wav	20170918_060000.wav	570983.55404464	570989.413080859	2457675	2463534	2017/9/18  6:40:57.554	5.859	23.6	27.5	4.6	24.4	27.3		Bm.Ant-A
1453	Spectrogram 1	1	20170918_060000.wav	20170918_060000.wav	571727.041046707	571733.161647043	3201162	3207283	2017/9/18  6:53:21.041	6.121	24.0	27.5	4.9	24.4	26.4		Bm.Ant-A
1454	Spectrogram 1	1	20170920_010000.wav	20170920_010000.wav	572204.540307344	572210.588777779	78804	84853	2017/9/20  1:01:18.540	6.048	21.3	28.5	4.5	21.5	27.3		Bm.Ant-A
1455	Spectrogram 1	1	20170920_010000.wav	20170920_010000.wav	573823.563910186	573828.376689938	1697828	1702641	2017/9/20  1:28:17.564	4.813	23.6	27.6	3.7	24.4	27.3		Bm.Ant-A
1456	Spectrogram 1	1	20170920_010000.wav	20170920_010000.wav	574565.973258435	574570.52447407	2440237	2444788	2017/9/20  1:40:40.973	4.551	23.6	27.2	3.2	24.4	26.4		Bm.Ant-A
1457	Spectrogram 1	1	20170920_010000.wav	20170920_010000.wav	574571.413792067	574580.777787453	2445678	2455042	2017/9/20  1:40:45.414	9.364	23.6	27.4	8.3	24.4	27.3		Bm.Ant-A
1458	Spectrogram 1	1	20170920_010000.wav	20170920_010000.wav	574648.20631136	574656.367111808	2522470	2530631	2017/9/20  1:42:02.206	8.161	23.9	28.0	6.8	24.4	26.4		Bm.Ant-A
1459	Spectrogram 1	1	20170920_010000.wav	20170920_010000.wav	574717.464149843	574723.113934768	2591728	2597378	2017/9/20  1:43:11.464	5.65	23.2	27.4	4.2	23.4	26.4		Bm.Ant-A
1460	Spectrogram 1	1	20170920_010000.wav	20170920_010000.wav	574839.671509315	574849.610945758	2713936	2723875	2017/9/20  1:45:13.672	9.939	23.6	27.6	8.0	24.4	27.3		Bm.Ant-A
1461	Spectrogram 1	1	20170920_010000.wav	20170920_010000.wav	575015.78199921	575029.8541487	2890046	2904118	2017/9/20  1:48:10.782	14.072	23.6	28.0	11.9	24.4	26.4		Bm.Ant-A
1462	Spectrogram 1	1	20170920_010000.wav	20170920_010000.wav	575037.58249029	575042.970711099	2911846	2917235	2017/9/20  1:48:31.582	5.388	23.2	28.2	4.3	23.4	27.3		Bm.Ant-A
1463	Spectrogram 1	1	20170920_010000.wav	20170920_010000.wav	575044.853972741	575051.811578251	2919118	2926076	2017/9/20  1:48:39.854	6.958	23.2	27.2	5.5	23.4	26.4		Bm.Ant-A
1464	Spectrogram 1	1	20170920_010000.wav	20170920_010000.wav	575186.102128732	575195.152247178	3060366	3069416	2017/9/20  1:51:00.102	9.05	23.7	27.1	6.9	24.4	26.4		Bm.Ant-A
1465	Spectrogram 1	1	20170920_010000.wav	20170920_010000.wav	575219.006894641	575224.70899239	3093271	3098973	2017/9/20  1:51:33.007	5.702	23.4	27.8	4.8	23.4	27.3		Bm.Ant-A
1466	Spectrogram 1	1	20170920_010000.wav	20170920_010000.wav	575252.128331142	575259.97525465	3126392	3134239	2017/9/20  1:52:06.128	7.847	23.9	27.8	6.2	24.4	27.3		Bm.Ant-A
1467	Spectrogram 1	1	20170920_010000.wav	20170920_010000.wav	575319.713120652	575326.513787692	3193977	3200778	2017/9/20  1:53:13.713	6.801	24.1	27.6	5.7	24.4	27.3		Bm.Ant-A
1468	Spectrogram 1	1	20170921_190000.wav	20170921_190000.wav	576102.353806145	576107.8466526	376761	382254	2017/9/21  19:06:16.354	5.493	23.4	27.8	4.3	23.4	27.3		Bm.Ant-A
1469	Spectrogram 1	1	20170921_190000.wav	20170921_190000.wav	576500.289491875	576508.71185644	774696	783119	2017/9/21  19:12:54.289	8.422	23.7	27.4	6.8	24.4	27.3		Bm.Ant-A
1470	Spectrogram 1	1	20170921_190000.wav	20170921_190000.wav	576530.369365321	576537.850099065	804776	812257	2017/9/21  19:13:24.369	7.481	23.9	27.4	6.2	24.4	27.3		Bm.Ant-A
1471	Spectrogram 1	1	20170921_190000.wav	20170921_190000.wav	577704.1083142	577710.699729947	1978515	1985107	2017/9/21  19:32:58.108	6.591	23.6	27.2	5.4	24.4	26.4		Bm.Ant-A
1472	Spectrogram 1	1	20170921_190000.wav	20170921_190000.wav	577741.145793157	577748.15571149	2015553	2022563	2017/9/21  19:33:35.146	7.01	23.2	27.1	5.5	23.4	26.4		Bm.Ant-A
1473	Spectrogram 1	1	20170921_190000.wav	20170921_190000.wav	577834.423598247	577841.27657811	2108831	2115684	2017/9/21  19:35:08.424	6.853	23.4	27.4	5.9	23.4	27.3		Bm.Ant-A
1474	Spectrogram 1	1	20170921_190000.wav	20170921_190000.wav	577898.598094228	577904.247879153	2173005	2178655	2017/9/21  19:36:13.598	5.65	23.2	28.5	4.3	23.4	27.3		Bm.Ant-A
1475	Spectrogram 1	1	20170921_190000.wav	20170921_190000.wav	577985.694440759	577994.849184851	2260101	2269256	2017/9/21  19:37:40.694	9.155	23.0	27.8	7.7	23.4	26.4		Bm.Ant-A
1476	Spectrogram 1	1	20170921_190000.wav	20170921_190000.wav	578023.830489006	578031.31122275	2298237	2305718	2017/9/21  19:38:18.830	7.481	23.2	27.4	6.2	23.4	27.3		Bm.Ant-A
1477	Spectrogram 1	1	20170921_190000.wav	20170921_190000.wav	578050.642831489	578057.809688292	2325050	2332217	2017/9/21  19:38:45.643	7.167	23.7	27.1	6.0	24.4	26.4		Bm.Ant-A
1478	Spectrogram 1	1	20170921_190000.wav	20170921_190000.wav	578231.888413658	578239.107583285	2506295	2513515	2017/9/21  19:41:46.888	7.219	22.8	28.0	6.0	23.4	27.3		Bm.Ant-A
1479	Spectrogram 1	1	20170921_190000.wav	20170921_190000.wav	578489.810020679	578497.500005716	2764217	2771907	2017/9/21  19:46:04.810	7.69	23.0	27.6	6.2	23.4	27.3		Bm.Ant-A
1480	Spectrogram 1	1	20170923_140000.wav	20170923_140000.wav	580478.692299922	580485.126777199	1153221	1159656	2017/9/23  14:19:13.692	6.434	22.6	27.4	5.7	23.4	26.4		Bm.Ant-A
1481	Spectrogram 1	1	20170923_140000.wav	20170923_140000.wav	581614.665166946	581621.465833986	2289194	2295995	2017/9/23  14:38:09.665	6.801	23.0	27.6	5.9	23.4	27.3		Bm.Ant-A
1482	Spectrogram 1	1	20170923_140000.wav	20170923_140000.wav	581812.18909073	581822.23315282	2486718	2496762	2017/9/23  14:41:26.189	10.044	23.0	27.6	8.8	23.4	26.4		Bm.Ant-A
1483	Spectrogram 1	1	20170925_080000.wav	20170925_080000.wav	582954.260427215	582961.374971195	28932	36047	2017/9/25  8:00:28.260	7.115	24.1	27.8	5.7	24.4	27.3		Bm.Ant-A
1484	Spectrogram 1	1	20170925_080000.wav	20170925_080000.wav	583022.838713999	583027.80843222	97511	102480	2017/9/25  8:01:37.839	4.97	23.7	28.0	3.8	24.4	26.4		Bm.Ant-A
1485	Spectrogram 1	1	20170925_080000.wav	20170925_080000.wav	583426.968118544	583436.436739576	501640	511109	2017/9/25  8:08:21.968	9.469	22.5	27.6	8.3	23.4	27.3		Bm.Ant-A
1486	Spectrogram 1	1	20170925_080000.wav	20170925_080000.wav	583503.90638038	583513.531939883	578578	588204	2017/9/25  8:09:38.906	9.626	23.2	26.9	7.5	23.4	26.4		Bm.Ant-A
1487	Spectrogram 1	1	20170925_080000.wav	20170925_080000.wav	584507.030844489	584518.225788693	1581703	1592898	2017/9/25  8:26:21.031	11.195	23.6	28.2	9.7	24.4	27.3		Bm.Ant-A
1488	Spectrogram 1	1	20170925_080000.wav	20170925_080000.wav	585205.551938075	585212.666482055	2280224	2287338	2017/9/25  8:38:00.552	7.115	23.4	27.8	5.9	23.4	27.3		Bm.Ant-A
1489	Spectrogram 1	1	20170925_080000.wav	20170925_080000.wav	585610.82165363	585621.388843954	2685494	2696061	2017/9/25  8:44:45.822	10.567	23.2	26.7	9.2	23.4	26.4		Bm.Ant-A
1490	Spectrogram 1	1	20170925_080000.wav	20170925_080000.wav	585897.911424246	585908.94942998	2972583	2983621	2017/9/25  8:49:32.911	11.038	23.6	27.8	9.4	24.4	27.3		Bm.Ant-A
1491	Spectrogram 1	1	20170925_080000.wav	20170925_080000.wav	586027.861246305	586034.400349228	3102533	3109072	2017/9/25  8:51:42.861	6.539	23.4	27.2	5.7	23.4	26.4		Bm.Ant-A
1492	Spectrogram 1	1	20170925_080000.wav	20170925_080000.wav	586080.202754741	586087.421924368	3154875	3162094	2017/9/25  8:52:34.203	7.219	23.0	27.4	6.3	23.4	27.3		Bm.Ant-A
1493	Spectrogram 1	1	20170930_160000.wav	20170930_160000.wav	593768.541827999	593776.493377153	43643	51594	2017/9/30  16:00:43.542	7.952	23.7	28.2	6.8	24.4	27.3		Bm.Ant-A
1494	Spectrogram 1	1	20170930_160000.wav	20170930_160000.wav	593906.985395905	593916.244765644	182086	191346	2017/9/30  16:03:02.985	9.259	23.4	28.4	7.9	23.4	27.3		Bm.Ant-A
1495	Spectrogram 1	1	20170930_160000.wav	20170930_160000.wav	596990.137921379	596997.775593593	3265239	3272877	2017/9/30  16:54:25.138	7.638	22.6	27.2	6.8	23.4	26.4		Bm.Ant-A
1496	Spectrogram 1	1	20171002_100000.wav	20171002_100000.wav	598873.008276104	598881.796830433	1548252	1557041	2017/10/2  10:25:48.008	8.789	23.9	27.8	7.4	24.4	27.3		Bm.Ant-A
1497	Spectrogram 1	1	20171002_100000.wav	20171002_100000.wav	599130.134104664	599140.648982165	1805378	1815893	2017/10/2  10:30:05.134	10.515	24.1	27.8	9.1	24.4	27.3		Bm.Ant-A
1498	Spectrogram 1	1	20171002_100000.wav	20171002_100000.wav	599330.01272346	599340.736852253	2005257	2015981	2017/10/2  10:33:25.013	10.724	24.1	27.8	8.8	24.4	27.3		Bm.Ant-A
1499	Spectrogram 1	1	20171002_100000.wav	20171002_100000.wav	599469.14800723	599476.210238387	2144392	2151454	2017/10/2  10:35:44.148	7.062	23.4	27.4	5.9	23.4	27.3		Bm.Ant-A
1500	Spectrogram 1	1	20171002_100000.wav	20171002_100000.wav	599970.03048156	599976.726522953	2645274	2651971	2017/10/2  10:44:05.030	6.696	23.6	27.2	5.5	24.4	26.4		Bm.Ant-A
1501	Spectrogram 1	1	20171002_100000.wav	20171002_100000.wav	600199.149826242	600207.415252337	2874394	2882659	2017/10/2  10:47:54.150	8.265	23.2	27.2	6.8	23.4	26.4		Bm.Ant-A
1502	Spectrogram 1	1	20171002_100000.wav	20171002_100000.wav	600359.815381759	600366.511423153	3035059	3041755	2017/10/2  10:50:35.815	6.696	23.6	27.6	5.2	24.4	27.3		Bm.Ant-A
1503	Spectrogram 1	1	20171002_100000.wav	20171002_100000.wav	600504.651966629	600510.092500261	3179896	3185337	2017/10/2  10:52:59.652	5.441	23.6	27.6	3.8	24.4	27.3		Bm.Ant-A
1504	Spectrogram 1	1	20171004_050000.wav	20171004_050000.wav	600931.696231157	600941.32179066	7062	16688	2017/10/4  5:00:07.696	9.626	23.4	27.6	8.3	23.4	27.3		Bm.Ant-A
1505	Spectrogram 1	1	20171004_050000.wav	20171004_050000.wav	600945.297565237	600957.904955672	20664	33271	2017/10/4  5:00:20.298	12.607	23.6	28.2	10.9	24.4	27.3		Bm.Ant-A
1506	Spectrogram 1	1	20171004_050000.wav	20171004_050000.wav	601163.181315779	601167.889469883	238547	243255	2017/10/4  5:03:58.181	4.708	23.4	28.4	3.7	23.4	28.3		Bm.Ant-A
1507	Spectrogram 1	1	20171004_050000.wav	20171004_050000.wav	601216.600649622	601224.552198777	291967	299918	2017/10/4  5:04:51.601	7.952	23.4	27.4	6.5	23.4	26.4		Bm.Ant-A
1508	Spectrogram 1	1	20171004_050000.wav	20171004_050000.wav	601229.574229821	601236.688773802	304940	312055	2017/10/4  5:05:04.574	7.115	23.4	27.8	5.5	23.4	26.4		Bm.Ant-A
1509	Spectrogram 1	1	20171004_050000.wav	20171004_050000.wav	601427.421564775	601433.646790758	502788	509013	2017/10/4  5:08:22.422	6.225	23.7	27.6	5.1	24.4	27.3		Bm.Ant-A
1510	Spectrogram 1	1	20171004_050000.wav	20171004_050000.wav	602643.888221565	602653.095278481	1719254	1728461	2017/10/4  5:28:39.888	9.207	23.4	27.2	7.7	23.4	26.4		Bm.Ant-A
1511	Spectrogram 1	1	20171004_050000.wav	20171004_050000.wav	602739.585356518	602745.601331207	1814951	1820967	2017/10/4  5:30:14.585	6.016	23.2	27.4	4.6	23.4	27.3		Bm.Ant-A
1512	Spectrogram 1	1	20171004_050000.wav	20171004_050000.wav	602811.595868587	602817.97803304	1886962	1893344	2017/10/4  5:31:26.596	6.382	23.0	26.1	5.4	23.4	25.4		Bm.Ant-A
1513	Spectrogram 1	1	20171004_050000.wav	20171004_050000.wav	602874.002018033	602883.156762126	1949368	1958523	2017/10/4  5:32:29.002	9.155	22.8	27.1	8.0	23.4	26.4		Bm.Ant-A
1514	Spectrogram 1	1	20171004_050000.wav	20171004_050000.wav	602939.829656935	602950.815349846	2015196	2026181	2017/10/4  5:33:35.830	10.986	23.6	27.1	9.7	24.4	26.4		Bm.Ant-A
1515	Spectrogram 1	1	20171004_050000.wav	20171004_050000.wav	603009.360708695	603017.103006555	2084727	2092469	2017/10/4  5:34:44.361	7.742	23.0	26.9	6.8	23.4	26.4		Bm.Ant-A
1516	Spectrogram 1	1	20171004_050000.wav	20171004_050000.wav	603074.695936981	603083.32755284	2150062	2158694	2017/10/4  5:35:50.696	8.632	22.8	27.4	7.7	23.4	26.4		Bm.Ant-A
1517	Spectrogram 1	1	20171004_050000.wav	20171004_050000.wav	603143.421140455	603154.249894895	2218787	2229616	2017/10/4  5:36:58.421	10.829	23.0	27.8	9.1	23.4	27.3		Bm.Ant-A
1518	Spectrogram 1	1	20171004_050000.wav	20171004_050000.wav	603211.205221249	603219.941462755	2286571	2295307	2017/10/4  5:38:06.205	8.736	23.4	27.8	7.4	23.4	27.3		Bm.Ant-A
1519	Spectrogram 1	1	20171004_050000.wav	20171004_050000.wav	603280.045408703	603287.840019387	2355411	2363206	2017/10/4  5:39:15.045	7.795	23.0	27.2	6.8	24.4	26.4		Bm.Ant-A
1520	Spectrogram 1	1	20171004_050000.wav	20171004_050000.wav	603484.652431071	603494.801118808	2560018	2570167	2017/10/4  5:42:40.652	10.149	23.7	27.8	8.8	24.4	27.3		Bm.Ant-A
1521	Spectrogram 1	1	20171004_050000.wav	20171004_050000.wav	603554.141679102	603564.185741192	2629508	2639552	2017/10/4  5:43:49.142	10.044	23.2	27.1	8.8	23.4	26.4		Bm.Ant-A
1522	Spectrogram 1	1	20171004_050000.wav	20171004_050000.wav	603630.630336372	603636.646311061	2705996	2712012	2017/10/4  5:45:05.630	6.016	23.4	27.8	5.2	23.4	26.4		Bm.Ant-A
1523	Spectrogram 1	1	20171004_050000.wav	20171004_050000.wav	603684.383782897	603692.701521815	2759750	2768068	2017/10/4  5:45:59.384	8.318	22.8	26.7	6.6	23.4	26.4		Bm.Ant-A
1524	Spectrogram 1	1	20171004_050000.wav	20171004_050000.wav	603750.870621075	603757.566662468	2826237	2832933	2017/10/4  5:47:06.871	6.696	23.2	26.5	5.9	23.4	26.4		Bm.Ant-A
1525	Spectrogram 1	1	20171004_050000.wav	20171004_050000.wav	604170.556572538	604179.815942277	3245923	3255182	2017/10/4  5:54:05.557	9.259	23.2	27.2	8.3	23.4	26.4		Bm.Ant-A
