Selection	View	Channel	Begin File	End File	Begin Time (s)	End Time (s)	Beg File Samp (samples)	End File Samp (samples)	Begin Date Time	Delta Time (s)	Low Freq (Hz)	High Freq (Hz)	Dur 90% (s)	Freq 5% (Hz)	Freq 95% (Hz)	From	Tags
418	Spectrogram 1	1	20171025_100000.wav	20171025_100000.wav	645115.437867668	645118.367385778	1064687	1067616	2017/10/25  10:17:44.438	2.93	48.8	76.0	2.6	52.7	73.2		Bm.D
419	Spectrogram 1	1	20171025_100000.wav	20171025_100000.wav	645179.939578901	645181.875153367	1129189	1131124	2017/10/25  10:18:49.940	1.936	32.6	57.4	1.1	35.2	54.7		Bm.D
420	Spectrogram 1	1	20171025_100000.wav	20171025_100000.wav	645202.660325233	645205.014402285	1151909	1154263	2017/10/25  10:19:11.660	2.354	53.8	88.4	1.8	56.6	85.0		Bm.D
421	Spectrogram 1	1	20171025_100000.wav	20171025_100000.wav	645390.895576267	645392.726525085	1340145	1341976	2017/10/25  10:22:20.896	1.831	33.3	73.8	1.4	37.1	70.3		Bm.D
423	Spectrogram 1	1	20171025_100000.wav	20171025_100000.wav	645436.352151302	645438.496977061	1385601	1387746	2017/10/25  10:23:05.352	2.145	26.9	54.7	1.7	28.3	51.8		Bm.D
424	Spectrogram 1	1	20171025_100000.wav	20171025_100000.wav	645533.56472389	645535.500298355	1482814	1484749	2017/10/25  10:24:42.565	1.936	24.3	57.1	1.4	25.4	52.7		Bm.D
425	Spectrogram 1	1	20171025_100000.wav	20171025_100000.wav	646505.545060819	646507.532948107	2454794	2456782	2017/10/25  10:40:54.545	1.988	28.5	57.3	1.7	30.3	54.7		Bm.D
426	Spectrogram 1	1	20171025_100000.wav	20171025_100000.wav	646741.904222921	646744.101361504	2691153	2693350	2017/10/25  10:44:51.904	2.197	27.1	61.9	1.7	28.3	57.6		Bm.D
427	Spectrogram 1	1	20171025_100000.wav	20171025_100000.wav	646901.001121513	646903.669075506	2850250	2852918	2017/10/25  10:47:30.001	2.668	44.7	70.1	2.0	46.9	67.4		Bm.D
428	Spectrogram 1	1	20171025_100000.wav	20171025_100000.wav	647164.3634818	647166.717558853	3113612	3115967	2017/10/25  10:51:53.363	2.354	25.4	49.2	1.5	27.3	44.9		Bm.D
429	Spectrogram 1	1	20171025_100000.wav	20171025_100000.wav	647169.647076962	647171.791902721	3118896	3121041	2017/10/25  10:51:58.647	2.145	24.7	51.2	1.8	26.4	46.9		Bm.D
430	Spectrogram 1	1	20171025_100000.wav	20171025_100000.wav	647264.526728433	647267.979374777	3213776	3217228	2017/10/25  10:53:33.527	3.453	27.8	62.8	2.6	30.3	59.6		Bm.D
431	Spectrogram 1	1	20171025_100000.wav	20171025_100000.wav	647282.417714031	647284.091724379	3231667	3233341	2017/10/25  10:53:51.418	1.674	43.1	67.7	1.4	45.9	65.4		Bm.D
432	Spectrogram 1	1	20171025_100000.wav	20171025_100000.wav	647343.943887529	647345.984087641	3293193	3295233	2017/10/25  10:54:53.944	2.04	23.9	58.9	1.5	27.3	51.8		Bm.D
433	Spectrogram 1	1	20171027_040000.wav	20171027_040000.wav	647841.478972774	647844.35617806	190871	193748	2017/10/27  4:03:10.479	2.877	34.2	66.8	2.2	36.1	63.5		Bm.D
434	Spectrogram 1	1	20171027_040000.wav	20171027_040000.wav	647956.163479049	647957.942115044	305555	307334	2017/10/27  4:05:05.163	1.779	30.0	67.2	1.4	33.2	63.5		Bm.D
435	Spectrogram 1	1	20171027_040000.wav	20171027_040000.wav	648123.692976757	648126.256305103	473085	475648	2017/10/27  4:07:53.693	2.563	30.7	55.8	2.0	32.2	53.7		Bm.D
436	Spectrogram 1	1	20171027_040000.wav	20171027_040000.wav	648141.636275178	648144.461167641	491028	493853	2017/10/27  4:08:11.636	2.825	33.9	53.0	2.3	36.1	50.8		Bm.D
437	Spectrogram 1	1	20171027_040000.wav	20171027_040000.wav	648219.034609731	648222.696507368	568427	572089	2017/10/27  4:09:28.035	3.662	26.0	55.4	2.6	27.3	50.8		Bm.D
438	Spectrogram 1	1	20171027_040000.wav	20171027_040000.wav	648313.182609451	648316.739881441	662575	666132	2017/10/27  4:11:02.183	3.557	33.7	69.4	3.1	35.2	68.4		Bm.D
439	Spectrogram 1	1	20171027_040000.wav	20171027_040000.wav	648496.707563996	648498.904702578	846100	848297	2017/10/27  4:14:06.708	2.197	36.1	64.2	1.7	38.1	60.5		Bm.D
440	Spectrogram 1	1	20171027_040000.wav	20171027_040000.wav	648577.54836525	648579.483939715	926940	928876	2017/10/27  4:15:26.548	1.936	37.6	63.0	1.4	40.0	60.5		Bm.D
441	Spectrogram 1	1	20171027_040000.wav	20171027_040000.wav	648769.422559016	648772.038200185	1118815	1121430	2017/10/27  4:18:38.423	2.616	38.3	67.7	2.2	41.0	66.4		Bm.D
442	Spectrogram 1	1	20171027_040000.wav	20171027_040000.wav	648891.651348967	648894.580867076	1241043	1243973	2017/10/27  4:20:41.651	2.93	26.0	67.7	2.5	27.3	64.5		Bm.D
443	Spectrogram 1	1	20171027_040000.wav	20171027_040000.wav	649146.894932169	649148.621255341	1496287	1498013	2017/10/27  4:24:56.895	1.726	43.3	70.7	1.2	45.9	66.4		Bm.D
444	Spectrogram 1	1	20171027_040000.wav	20171027_040000.wav	649375.228856724	649377.16443119	1724621	1726556	2017/10/27  4:28:44.229	1.936	32.8	63.5	1.5	35.2	61.5		Bm.D
445	Spectrogram 1	1	20171027_040000.wav	20171027_040000.wav	649892.45430752	649895.488451276	2241846	2244880	2017/10/27  4:37:21.454	3.034	42.3	67.4	2.3	43.9	65.4		Bm.D
446	Spectrogram 1	1	20171027_040000.wav	20171027_040000.wav	650424.720479619	650426.760679731	2774112	2776153	2017/10/27  4:46:14.720	2.04	38.5	66.3	1.7	40.0	63.5		Bm.D
447	Spectrogram 1	1	20171028_230000.wav	20171028_230000.wav	651576.240915444	651578.124177085	325776	327659	2017/10/28  23:05:25.241	1.883	37.6	70.1	1.5	40.0	67.4		Bm.D
448	Spectrogram 1	1	20171028_230000.wav	20171028_230000.wav	651737.084523947	651738.549283002	486620	488084	2017/10/28  23:08:06.085	1.465	35.3	65.9	1.1	38.1	62.5		Bm.D
449	Spectrogram 1	1	20171028_230000.wav	20171028_230000.wav	651776.737644073	651781.445798177	526273	530981	2017/10/28  23:08:46.738	4.708	32.6	66.8	3.8	35.2	64.5		Bm.D
450	Spectrogram 1	1	20171028_230000.wav	20171028_230000.wav	651849.39522557	651852.377056503	598930	601912	2017/10/28  23:09:58.395	2.982	46.2	70.5	2.5	48.8	69.3		Bm.D
451	Spectrogram 1	1	20171028_230000.wav	20171028_230000.wav	652649.397167692	652651.908183215	1398932	1401443	2017/10/28  23:23:18.397	2.511	41.2	72.3	2.0	43.0	69.3		Bm.D
452	Spectrogram 1	1	20171028_230000.wav	20171028_230000.wav	652788.167497618	652790.103072083	1537702	1539638	2017/10/28  23:25:37.167	1.936	23.9	51.7	1.5	25.4	47.9		Bm.D
453	Spectrogram 1	1	20171028_230000.wav	20171028_230000.wav	652975.135536822	652977.698865167	1724671	1727234	2017/10/28  23:28:44.136	2.563	37.7	71.8	2.2	40.0	68.4		Bm.D
454	Spectrogram 1	1	20171028_230000.wav	20171028_230000.wav	653317.433443192	653321.566156239	2066968	2071101	2017/10/28  23:34:26.433	4.133	35.5	66.8	3.5	37.1	63.5		Bm.D
455	Spectrogram 1	1	20171028_230000.wav	20171028_230000.wav	653326.588187284	653328.576074573	2076123	2078111	2017/10/28  23:34:36.588	1.988	22.5	52.5	1.4	24.4	46.9		Bm.D
456	Spectrogram 1	1	20171028_230000.wav	20171028_230000.wav	653478.36078246	653480.714859512	2227896	2230250	2017/10/28  23:37:07.361	2.354	38.7	68.1	1.7	40.0	65.4		Bm.D
457	Spectrogram 1	1	20171028_230000.wav	20171028_230000.wav	653627.937255338	653629.088137452	2377472	2378623	2017/10/28  23:39:37.937	1.151	34.6	56.9	0.9	36.1	53.7		Bm.D
458	Spectrogram 1	1	20171028_230000.wav	20171028_230000.wav	653632.906973559	653634.685609554	2382442	2384221	2017/10/28  23:39:42.907	1.779	27.4	48.6	1.1	29.3	44.9		Bm.D
459	Spectrogram 1	1	20171028_230000.wav	20171028_230000.wav	653657.441687727	653659.429575015	2406977	2408965	2017/10/28  23:40:06.442	1.988	26.1	51.9	1.4	27.3	47.9		Bm.D
460	Spectrogram 1	1	20171028_230000.wav	20171028_230000.wav	653687.644513537	653689.475462356	2437180	2439010	2017/10/28  23:40:37.645	1.831	32.0	58.9	1.7	33.2	55.7		Bm.D
461	Spectrogram 1	1	20171028_230000.wav	20171028_230000.wav	653693.137359993	653695.229872928	2442672	2444765	2017/10/28  23:40:42.137	2.093	22.1	58.7	1.5	24.4	54.7		Bm.D
462	Spectrogram 1	1	20171028_230000.wav	20171028_230000.wav	653729.408761824	653732.233654287	2478944	2481769	2017/10/28  23:41:18.409	2.825	26.9	70.1	2.0	29.3	66.4		Bm.D
463	Spectrogram 1	1	20171028_230000.wav	20171028_230000.wav	653762.156589262	653764.929168902	2511692	2514464	2017/10/28  23:41:51.157	2.773	22.3	51.2	2.2	23.4	45.9		Bm.D
464	Spectrogram 1	1	20171028_230000.wav	20171028_230000.wav	653845.516841622	653848.498672555	2595052	2598034	2017/10/28  23:43:15.517	2.982	42.2	68.1	2.5	43.9	66.4		Bm.D
465	Spectrogram 1	1	20171028_230000.wav	20171028_230000.wav	654011.895512124	654014.040337883	2761431	2763575	2017/10/28  23:46:01.896	2.145	42.7	68.1	1.7	43.9	66.4		Bm.D
466	Spectrogram 1	1	20171028_230000.wav	20171028_230000.wav	654064.70783597	654066.957287376	2814243	2816492	2017/10/28  23:46:54.708	2.249	38.8	65.7	1.7	41.0	63.5		Bm.D
467	Spectrogram 1	1	20171028_230000.wav	20171028_230000.wav	654079.303113694	654082.441883098	2828838	2831977	2017/10/28  23:47:08.303	3.139	26.1	63.9	2.5	28.3	61.5		Bm.D
468	Spectrogram 1	1	20171028_230000.wav	20171028_230000.wav	654185.670430375	654187.91988178	2935205	2937455	2017/10/28  23:48:55.670	2.249	32.6	65.2	2.0	35.2	61.5		Bm.D
469	Spectrogram 1	1	20171028_230000.wav	20171028_230000.wav	654214.599421706	654216.848873112	2964134	2966384	2017/10/28  23:49:24.599	2.249	30.2	66.1	1.8	31.2	62.5		Bm.D
470	Spectrogram 1	1	20171028_230000.wav	20171028_230000.wav	654336.240846897	654338.281047009	3085776	3087816	2017/10/28  23:51:25.241	2.04	28.2	61.9	1.5	30.3	57.6		Bm.D
471	Spectrogram 1	1	20171028_230000.wav	20171028_230000.wav	654445.966981876	654448.791874339	3195502	3198327	2017/10/28  23:53:15.967	2.825	35.2	69.6	2.3	38.1	66.4		Bm.D
472	Spectrogram 1	1	20171028_230000.wav	20171028_230000.wav	654792.53389197	654794.155589495	3542069	3543691	2017/10/28  23:59:02.534	1.622	38.8	76.0	1.1	40.0	71.3		Bm.D
473	Spectrogram 1	1	20171028_230000.wav	20171028_230000.wav	654810.948005801	654813.354395677	3560483	3562889	2017/10/28  23:59:20.948	2.406	41.1	71.8	2.0	43.0	69.3		Bm.D
474	Spectrogram 1	1	20171030_170000.wav	20171030_170000.wav	657853.883591724	657856.080730306	3003541	3005738	2017/10/30  17:50:03.884	2.197	28.2	66.5	1.7	30.3	60.5		Bm.D
475	Spectrogram 1	1	20171101_120000.wav	20171101_120000.wav	658789.7579008	658791.274972678	339537	341054	2017/11/1  12:05:39.758	1.517	38.7	72.5	1.1	40.0	70.3		Bm.D
476	Spectrogram 1	1	20171101_120000.wav	20171101_120000.wav	661829.816610963	661831.333682841	3379596	3381113	2017/11/1  12:56:19.817	1.517	38.7	65.2	1.2	40.0	63.5		Bm.D
477	Spectrogram 1	1	20171103_060000.wav	20171103_060000.wav	662066.458067264	662069.282959727	16380	19205	2017/11/3  6:00:16.458	2.825	37.4	56.5	2.3	38.1	54.7		Bm.D
478	Spectrogram 1	1	20171103_060000.wav	20171103_060000.wav	662714.991674558	662717.293438787	664914	667215	2017/11/3  6:11:04.992	2.302	38.7	64.6	1.7	40.0	62.5		Bm.D
479	Spectrogram 1	1	20171103_060000.wav	20171103_060000.wav	662981.639453258	662983.104212313	931561	933026	2017/11/3  6:15:31.639	1.465	43.1	61.7	1.1	44.9	59.6		Bm.D
480	Spectrogram 1	1	20171103_060000.wav	20171103_060000.wav	662991.474264055	662992.939023109	941396	942861	2017/11/3  6:15:41.474	1.465	42.3	63.9	1.1	43.9	62.5		Bm.D
481	Spectrogram 1	1	20171103_060000.wav	20171103_060000.wav	662996.548607923	662999.321187562	946471	949243	2017/11/3  6:15:46.549	2.773	37.6	71.8	2.3	39.1	70.3		Bm.D
482	Spectrogram 1	1	20171103_060000.wav	20171103_060000.wav	663118.096259977	663119.665644679	1068018	1069588	2017/11/3  6:17:48.096	1.569	39.6	63.7	1.2	41.0	63.5		Bm.D
483	Spectrogram 1	1	20171103_060000.wav	20171103_060000.wav	663325.235055479	663329.053891586	1275157	1278976	2017/11/3  6:21:15.235	3.819	29.8	69.8	3.2	31.2	67.4		Bm.D
484	Spectrogram 1	1	20171103_060000.wav	20171103_060000.wav	663550.305335515	663553.914920329	1500227	1503837	2017/11/3  6:25:00.305	3.61	35.9	73.3	3.2	37.1	70.3		Bm.D
485	Spectrogram 1	1	20171103_060000.wav	20171103_060000.wav	664044.545825335	664046.272148507	1994468	1996194	2017/11/3  6:33:14.546	1.726	42.9	67.7	1.2	44.9	65.4		Bm.D
486	Spectrogram 1	1	20171103_060000.wav	20171103_060000.wav	664080.208596654	664081.830294179	2030131	2031752	2017/11/3  6:33:50.209	1.622	40.7	65.2	1.2	42.0	63.5		Bm.D
487	Spectrogram 1	1	20171103_060000.wav	20171103_060000.wav	664650.758701928	664652.79890204	2600681	2602721	2017/11/3  6:43:20.759	2.04	40.3	73.5	1.4	43.0	69.3		Bm.D
488	Spectrogram 1	1	20171103_060000.wav	20171103_060000.wav	664728.502578451	664730.438152916	2678425	2680360	2017/11/3  6:44:38.503	1.936	36.1	53.9	1.5	37.1	51.8		Bm.D
489	Spectrogram 1	1	20171103_060000.wav	20171103_060000.wav	665040.774956766	665043.704474876	2990697	2993626	2017/11/3  6:49:50.775	2.93	37.4	72.3	2.5	38.1	70.3		Bm.D
490	Spectrogram 1	1	20171103_060000.wav	20171103_060000.wav	665149.997814655	665152.718081471	3099920	3102640	2017/11/3  6:51:39.998	2.72	36.5	77.5	2.3	39.1	74.2		Bm.D
491	Spectrogram 1	1	20171103_060000.wav	20171103_060000.wav	665523.410833703	665525.660285108	3473333	3475582	2017/11/3  6:57:53.411	2.249	38.5	76.8	1.8	40.0	72.3		Bm.D
492	Spectrogram 1	1	20171105_010000.wav	20171105_010000.wav	665688.952581319	665690.888155785	39018	40953	2017/11/5  1:00:39.953	1.936	35.5	65.2	1.4	38.1	62.5		Bm.D
493	Spectrogram 1	1	20171105_010000.wav	20171105_010000.wav	665748.073470452	665749.90441927	98138	99969	2017/11/5  1:01:38.073	1.831	35.2	63.3	1.4	37.1	60.5		Bm.D
494	Spectrogram 1	1	20171105_010000.wav	20171105_010000.wav	665838.444293421	665839.9613653	188509	190026	2017/11/5  1:03:08.444	1.517	28.4	54.3	1.4	29.3	47.9		Bm.D
495	Spectrogram 1	1	20171105_010000.wav	20171105_010000.wav	665919.064661182	665921.05254847	269130	271118	2017/11/5  1:04:29.065	1.988	35.7	59.8	1.7	36.1	57.6		Bm.D
496	Spectrogram 1	1	20171105_010000.wav	20171105_010000.wav	665984.464180904	665986.399755369	334529	336465	2017/11/5  1:05:34.464	1.936	27.4	56.0	1.2	29.3	51.8		Bm.D
497	Spectrogram 1	1	20171105_010000.wav	20171105_010000.wav	666183.16995151	666185.314777268	533235	535380	2017/11/5  1:08:53.170	2.145	26.5	55.6	1.7	28.3	49.8		Bm.D
498	Spectrogram 1	1	20171105_010000.wav	20171105_010000.wav	666287.633702171	666289.673902283	637699	639739	2017/11/5  1:10:37.634	2.04	28.2	56.0	1.7	28.3	50.8		Bm.D
499	Spectrogram 1	1	20171105_010000.wav	20171105_010000.wav	666333.98286369	666336.023063801	684048	686088	2017/11/5  1:11:24.983	2.04	29.1	55.8	1.5	29.3	51.8		Bm.D
500	Spectrogram 1	1	20171105_010000.wav	20171105_010000.wav	666453.969621534	666456.428324233	804035	806493	2017/11/5  1:13:24.970	2.459	31.3	62.4	2.0	32.2	56.6		Bm.D
501	Spectrogram 1	1	20171105_010000.wav	20171105_010000.wav	666575.456415365	666577.86280524	925521	927928	2017/11/5  1:15:25.456	2.406	31.3	62.4	2.2	33.2	59.6		Bm.D
502	Spectrogram 1	1	20171105_010000.wav	20171105_010000.wav	667075.951832503	667078.201283909	1426017	1428266	2017/11/5  1:23:46.952	2.249	42.9	75.8	1.8	43.9	72.3		Bm.D
503	Spectrogram 1	1	20171105_010000.wav	20171105_010000.wav	667446.341107072	667448.224368713	1796406	1798289	2017/11/5  1:29:56.341	1.883	41.2	69.6	1.5	42.0	67.4		Bm.D
504	Spectrogram 1	1	20171105_010000.wav	20171105_010000.wav	667671.044290878	667673.346055106	2021109	2023411	2017/11/5  1:33:41.044	2.302	26.5	51.0	2.0	28.3	48.8		Bm.D
505	Spectrogram 1	1	20171105_010000.wav	20171105_010000.wav	668310.047965682	668311.983540147	2660113	2662049	2017/11/5  1:44:20.048	1.936	39.9	66.6	1.4	41.0	64.5		Bm.D
506	Spectrogram 1	1	20171105_010000.wav	20171105_010000.wav	669143.047993616	669144.878942435	3493113	3494944	2017/11/5  1:58:13.048	1.831	44.2	69.0	1.4	45.9	67.4		Bm.D
507	Spectrogram 1	1	20171106_190000.wav	20171106_190000.wav	670313.249274664	670314.923285012	1063457	1065131	2017/11/6  19:17:43.249	1.674	49.7	72.9	1.4	51.8	70.3		Bm.D
508	Spectrogram 1	1	20171106_190000.wav	20171106_190000.wav	670788.67892196	670790.719122072	1538887	1540927	2017/11/6  19:25:38.679	2.04	29.3	56.3	1.7	31.2	53.7		Bm.D
509	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	302420.39085754	302422.064867888	31983	33657	2017/5/10  9:00:31.391	1.674	69.2	101.8	1.4	71.3	97.7		Bm.D
510	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	302564.580886271	302566.097958149	176173	177690	2017/5/10  9:02:56.581	1.517	65.9	93.2	1.1	67.4	89.8		Bm.D
511	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	302763.149981603	302764.510115011	374742	376102	2017/5/10  9:06:14.150	1.36	72.9	88.7	0.6	75.2	85.0		Bm.D
512	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	302878.41042335	302879.561305464	490002	491153	2017/5/10  9:08:10.410	1.151	72.7	87.6	0.8	74.2	85.0		Bm.D
513	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	302899.021675763	302901.375752816	510614	512968	2017/5/10  9:08:30.022	2.354	46.2	65.0	1.7	47.9	62.5		Bm.D
514	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	302959.138218283	302962.486238979	570730	574078	2017/5/10  9:09:30.138	3.348	62.6	101.4	2.5	65.4	94.7		Bm.D
515	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	303326.79653825	303328.365922952	938389	939958	2017/5/10  9:15:38.797	1.569	50.1	64.8	1.2	51.8	62.5		Bm.D
516	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	303330.35381024	303332.132446235	941946	943724	2017/5/10  9:15:41.354	1.779	47.5	69.6	1.2	49.8	67.4		Bm.D
517	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	303098.856417318	303102.413689308	710448	714006	2017/5/10  9:11:50.856	3.557	63.1	100.3	2.5	65.4	95.7		Bm.D
518	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	303662.794967194	303665.619859657	1274387	1277212	2017/5/10  9:21:14.795	2.825	93.0	117.1	2.2	95.7	114.3		Bm.D
519	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	303923.770459298	303925.235218353	1535362	1536827	2017/5/10  9:25:35.770	1.465	48.2	71.2	1.2	49.8	69.3		Bm.D
520	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	304098.069741701	304101.365449574	1709662	1712957	2017/5/10  9:28:29.070	3.296	71.4	87.8	2.3	73.2	85.9		Bm.D
521	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	304106.649044736	304110.206316726	1718241	1721798	2017/5/10  9:28:38.649	3.557	66.5	87.8	2.8	68.4	85.0		Bm.D
522	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	304120.668881403	304122.813707162	1732261	1734406	2017/5/10  9:28:52.669	2.145	64.4	84.9	1.4	66.4	83.0		Bm.D
523	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	304699.251135382	304701.448273964	2310843	2313040	2017/5/10  9:38:30.251	2.197	41.4	60.2	1.7	43.0	56.6		Bm.D
524	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	304790.910003291	304792.427075169	2402502	2404019	2017/5/10  9:40:02.910	1.517	59.8	86.3	1.4	62.5	84.0		Bm.D
525	Spectrogram 1	1	20170510_090000.wav	20170510_090000.wav	305115.737170711	305118.19587341	2727329	2729788	2017/5/10  9:45:27.737	2.459	53.8	70.1	1.4	56.6	68.4		Bm.D
526	Spectrogram 1	1	20161216_080000.wav	20161216_080000.wav	7208.785118446	7212.865518669	9050	13131	2016/12/16  8:00:09.785	4.08	59.5	93.2	3.9	60.5	87.9		Bm.D
527	Spectrogram 1	1	20161216_080000.wav	20161216_080000.wav	7286.446108899	7291.10195018	86711	91367	2016/12/16  8:01:26.446	4.656	32.6	73.1	3.8	34.2	66.4		Bm.D
528	Spectrogram 1	1	20161216_080000.wav	20161216_080000.wav	7408.443729526	7412.52412975	208709	212789	2016/12/16  8:03:28.444	4.08	41.1	70.0	3.4	42.0	67.4		Bm.D
529	Spectrogram 1	1	20161216_080000.wav	20161216_080000.wav	7518.735057284	7521.821513864	319000	322087	2016/12/16  8:05:19.735	3.086	53.4	76.4	2.6	53.7	74.2		Bm.D
530	Spectrogram 1	1	20161216_080000.wav	20161216_080000.wav	7539.346309697	7541.281884163	339611	341547	2016/12/16  8:05:39.346	1.936	58.5	93.2	1.4	59.6	88.9		Bm.D
531	Spectrogram 1	1	20161216_080000.wav	20161216_080000.wav	7673.353975401	7676.858934568	473619	477124	2016/12/16  8:07:53.354	3.505	35.9	69.4	3.2	37.1	66.4		Bm.D
532	Spectrogram 1	1	20161216_080000.wav	20161216_080000.wav	7823.589839735	7828.664183603	623855	628929	2016/12/16  8:10:23.590	5.074	31.3	76.2	4.3	33.2	68.4		Bm.D
533	Spectrogram 1	1	20161216_080000.wav	20161216_080000.wav	7870.148252547	7873.234709127	670413	673500	2016/12/16  8:11:10.148	3.086	48.4	79.0	2.6	49.8	75.2		Bm.D
534	Spectrogram 1	1	20161216_080000.wav	20161216_080000.wav	8073.549264725	8077.734290596	873814	877999	2016/12/16  8:14:33.549	4.185	65.7	85.4	3.2	66.4	83.0		Bm.D
535	Spectrogram 1	1	20161216_080000.wav	20161216_080000.wav	8141.636479766	8144.147495289	941901	944412	2016/12/16  8:15:41.636	2.511	54.5	82.5	1.8	55.7	79.1		Bm.D
536	Spectrogram 1	1	20161216_080000.wav	20161216_080000.wav	8339.748166635	8344.560946387	1140013	1144826	2016/12/16  8:19:00.748	4.813	30.7	70.5	3.9	32.2	66.4		Bm.D
537	Spectrogram 1	1	20161216_080000.wav	20161216_080000.wav	8825.22929532	8830.512890482	1625494	1630778	2016/12/16  8:27:05.229	5.284	49.0	77.9	4.2	50.8	74.2		Bm.D
538	Spectrogram 1	1	20161216_080000.wav	20161216_080000.wav	8837.261244699	8840.766203866	1637526	1641031	2016/12/16  8:27:17.261	3.505	46.8	83.2	3.1	48.8	78.1		Bm.D
539	Spectrogram 1	1	20161216_080000.wav	20161216_080000.wav	9022.177160088	9027.146878309	1822442	1827412	2016/12/16  8:30:22.177	4.97	60.6	71.8	3.7	62.5	70.3		Bm.D
540	Spectrogram 1	1	20161216_080000.wav	20161216_080000.wav	9188.483268298	9190.20959147	1988748	1990475	2016/12/16  8:33:08.483	1.726	37.9	70.3	1.4	39.1	62.5		Bm.D
541	Spectrogram 1	1	20161216_080000.wav	20161216_080000.wav	9191.151222291	9195.597812278	1991416	1995863	2016/12/16  8:33:11.151	4.447	42.0	88.0	3.9	43.0	77.1		Bm.D
542	Spectrogram 1	1	20161216_080000.wav	20161216_080000.wav	9517.18034873	9520.005241193	2317445	2320270	2016/12/16  8:38:37.180	2.825	57.1	100.7	2.5	58.6	92.8		Bm.D
543	Spectrogram 1	1	20161216_080000.wav	20161216_080000.wav	9560.011501278	9562.156327037	2360277	2362421	2016/12/16  8:39:20.012	2.145	53.0	78.2	1.8	55.7	75.2		Bm.D
544	Spectrogram 1	1	20161216_080000.wav	20161216_080000.wav	9654.3589021	9658.753179264	2454624	2459018	2016/12/16  8:40:54.359	4.394	54.5	77.9	3.4	56.6	73.2		Bm.D
545	Spectrogram 1	1	20161216_080000.wav	20161216_080000.wav	9718.25023876	9720.970505576	2518515	2521236	2016/12/16  8:41:58.250	2.72	56.5	80.8	2.3	57.6	77.1		Bm.D
546	Spectrogram 1	1	20161216_080000.wav	20161216_080000.wav	9765.037026233	9767.391103286	2565302	2567656	2016/12/16  8:42:45.037	2.354	53.9	85.4	1.8	55.7	79.1		Bm.D
547	Spectrogram 1	1	20161216_080000.wav	20161216_080000.wav	9944.47201887	9951.481937203	2744737	2751747	2016/12/16  8:45:44.472	7.01	56.7	102.2	6.3	58.6	93.8		Bm.D
548	Spectrogram 1	1	20161216_080000.wav	20161216_080000.wav	9967.803538099	9970.523804915	2768069	2770789	2016/12/16  8:46:08.804	2.72	47.9	87.6	2.3	49.8	81.1		Bm.D
549	Spectrogram 1	1	20161216_080000.wav	20161216_080000.wav	10055.495396466	10059.366545396	2855760	2859632	2016/12/16  8:47:35.495	3.871	53.2	86.7	3.1	54.7	79.1		Bm.D
550	Spectrogram 1	1	20161216_080000.wav	20161216_080000.wav	10210.344666903	10214.747109604	3010610	3015012	2016/12/16  8:50:10.345	4.402	54.5	88.7	3.5	56.6	81.1	Unidentified.calls	Bm.D
551	Spectrogram 1	1	20161216_080000.wav	20161216_080000.wav	10572.269663361	10575.826935351	3372535	3376092	2016/12/16  8:56:12.270	3.557	45.7	81.0	2.8	46.9	72.3		Bm.D
552	Spectrogram 1	1	20161219_210000.wav	20161219_210000.wav	14767.384348789	14769.11067196	367935	369662	2016/12/19  21:06:07.384	1.726	64.8	84.3	1.4	66.4	81.1		Bm.D
553	Spectrogram 1	1	20161219_210000.wav	20161219_210000.wav	15484.255965093	15486.400790852	1084807	1086952	2016/12/19  21:18:04.256	2.145	50.1	67.6	1.7	51.8	65.4		Bm.D
554	Spectrogram 1	1	20161219_210000.wav	20161219_210000.wav	15668.910934324	15670.898821613	1269462	1271450	2016/12/19  21:21:09.911	1.988	56.0	75.8	1.5	57.6	73.2		Bm.D
555	Spectrogram 1	1	20161219_210000.wav	20161219_210000.wav	15803.474862809	15805.881252684	1404026	1406432	2016/12/19  21:23:24.475	2.406	52.5	76.6	1.8	53.7	74.2		Bm.D
