Selection	View	Channel	Begin File	End File	Begin Time (s)	End Time (s)	Beg File Samp (samples)	End File Samp (samples)	Begin Date Time	Delta Time (s)	Low Freq (Hz)	High Freq (Hz)	Dur 90% (s)	Freq 5% (Hz)	Freq 95% (Hz)	Notes	Tags
2184	Spectrogram 1	1	20130314_100000_AWI251-01_AU0231_250Hz.wav	20130314_100000_AWI251-01_AU0231_250Hz.wav	438307.1154	438313.4961	1761	3356	2013/3/14  10:00:07.115	6.381	24.0	27.2	5.1	24.9	26.9		Bm.Ant-A.
2185	Spectrogram 1	1	20130314_100000_AWI251-01_AU0231_250Hz.wav	20130314_100000_AWI251-01_AU0231_250Hz.wav	438365.9706	438371.1133	16475	17760	2013/3/14  10:01:05.971	5.143	23.1	27.7	3.7	23.4	27.3		Bm.Ant-A.
2186	Spectrogram 1	1	20130314_100000_AWI251-01_AU0231_250Hz.wav	20130314_100000_AWI251-01_AU0231_250Hz.wav	438421.7818	438428.734	30427	32166	2013/3/14  10:02:01.782	6.952	22.6	28.6	5.8	22.9	27.8		Bm.Ant-A.
2187	Spectrogram 1	1	20130314_100000_AWI251-01_AU0231_250Hz.wav	20130314_100000_AWI251-01_AU0231_250Hz.wav	438490.9224	438498.5412	47713	49617	2013/3/14  10:03:10.922	7.619	22.6	28.1	6.1	23.4	26.9		Bm.Ant-A.
2188	Spectrogram 1	1	20130314_100000_AWI251-01_AU0231_250Hz.wav	20130314_100000_AWI251-01_AU0231_250Hz.wav	438555.3048	438560.6379	63808	65141	2013/3/14  10:04:15.305	5.333	22.6	28.1	4.8	23.4	27.3		Bm.Ant-A.
2189	Spectrogram 1	1	20130314_220000_AWI251-01_AU0231_250Hz.wav	20130314_220000_AWI251-01_AU0231_250Hz.wav	441937.2088	441943.2086	9283	10783	2013/3/14  22:00:37.209	6.0	23.5	27.7	4.4	24.4	26.9		Bm.Ant-A.
2190	Spectrogram 1	1	20130314_220000_AWI251-01_AU0231_250Hz.wav	20130314_220000_AWI251-01_AU0231_250Hz.wav	442010.0671	442015.8765	27498	28950	2013/3/14  22:01:49.067	5.809	23.1	27.7	4.4	23.4	27.3		Bm.Ant-A.
2191	Spectrogram 1	1	20130315_000000_AWI251-01_AU0231_250Hz.wav	20130315_000000_AWI251-01_AU0231_250Hz.wav	442726.6363	442734.3503	56640	58569	2013/3/15  0:03:46.636	7.714	23.5	27.2	6.7	23.9	26.9		Bm.Ant-A.
2192	Spectrogram 1	1	20130315_060000_AWI251-01_AU0231_250Hz.wav	20130315_060000_AWI251-01_AU0231_250Hz.wav	444439.4939	444446.5413	34991	36753	2013/3/15  6:02:19.494	7.047	22.1	27.7	5.8	23.4	26.9		Bm.Ant-A.
2194	Spectrogram 1	1	20130315_100000_AWI251-01_AU0231_250Hz.wav	20130315_100000_AWI251-01_AU0231_250Hz.wav	445724.8276	445731.2084	56188	57783	2013/3/15  10:03:44.828	6.381	23.5	28.1	5.1	23.9	27.3		Bm.Ant-A.
2195	Spectrogram 1	1	20130315_110000_AWI251-01_AU0231_250Hz.wav	20130315_110000_AWI251-01_AU0231_250Hz.wav	446037.0185	446044.542	59236	61117	2013/3/15  11:03:56.019	7.524	23.8	28.8	5.8	24.4	27.3		Bm.Ant-A.
2196	Spectrogram 1	1	20130315_110000_AWI251-01_AU0231_250Hz.wav	20130315_110000_AWI251-01_AU0231_250Hz.wav	446051.4942	446057.5892	62855	64378	2013/3/15  11:04:11.494	6.095	23.8	28.4	5.1	23.9	27.3		Bm.Ant-A.
2197	Spectrogram 1	1	20130315_110000_AWI251-01_AU0231_250Hz.wav	20130315_110000_AWI251-01_AU0231_250Hz.wav	446061.6843	446069.3984	65402	67331	2013/3/15  11:04:21.684	7.714	23.8	27.9	6.7	23.9	27.3		Bm.Ant-A.
2198	Spectrogram 1	1	20130315_220000_AWI251-01_AU0231_250Hz.wav	20130315_220000_AWI251-01_AU0231_250Hz.wav	449211.5889	449217.4935	27878	29354	2013/3/15  22:01:51.589	5.905	24.2	29.3	4.4	24.4	27.8		Bm.Ant-A.
2201	Spectrogram 1	1	20130315_230000_AWI251-01_AU0231_250Hz.wav	20130315_230000_AWI251-01_AU0231_250Hz.wav	449618.9247	449624.9245	54712	56212	2013/3/15  23:03:38.925	6.0	23.3	28.4	4.8	23.4	27.8		Bm.Ant-A.
2202	Spectrogram 1	1	20130315_230000_AWI251-01_AU0231_250Hz.wav	20130315_230000_AWI251-01_AU0231_250Hz.wav	449644.4476	449649.9713	61093	62474	2013/3/15  23:04:04.448	5.524	22.4	28.4	4.7	22.5	27.3		Bm.Ant-A.
2203	Spectrogram 1	1	20130316_020000_AWI251-01_AU0231_250Hz.wav	20130316_020000_AWI251-01_AU0231_250Hz.wav	450340.6401	450348.4494	10141	12093	2013/3/16  2:00:40.640	7.809	22.8	28.8	5.9	23.4	28.3		Bm.Ant-A.
2204	Spectrogram 1	1	20130317_000000_AWI251-01_AU0231_250Hz.wav	20130317_000000_AWI251-01_AU0231_250Hz.wav	457093.7848	457100.5443	48425	50115	2013/3/17  0:03:13.785	6.759	24.7	28.8	5.6	24.9	27.3		Bm.Ant-A.
2205	Spectrogram 1	1	20130317_030000_AWI251-01_AU0231_250Hz.wav	20130317_030000_AWI251-01_AU0231_250Hz.wav	457986.9246	457992.0672	46710	47996	2013/3/17  3:03:06.925	5.143	22.8	27.9	4.7	22.9	27.8		Bm.Ant-A.
2206	Spectrogram 1	1	20130317_030000_AWI251-01_AU0231_250Hz.wav	20130317_030000_AWI251-01_AU0231_250Hz.wav	458061.3066	458067.4017	65306	66829	2013/3/17  3:04:21.307	6.095	23.8	27.4	5.3	24.4	27.3		Bm.Ant-A.
2207	Spectrogram 1	1	20130317_070000_AWI251-01_AU0231_250Hz.wav	20130317_070000_AWI251-01_AU0231_250Hz.wav	459104.7328	459111.8618	26162	27944	2013/3/17  7:01:44.733	7.129	24.2	28.4	6.1	24.4	27.8		Bm.Ant-A.
2208	Spectrogram 1	1	20130317_080000_AWI251-01_AU0231_250Hz.wav	20130317_080000_AWI251-01_AU0231_250Hz.wav	459566.1164	459572.3067	66508	68056	2013/3/17  8:04:26.116	6.19	23.5	28.6	5.6	23.9	27.8		Bm.Ant-A.
2209	Spectrogram 1	1	20130317_120000_AWI251-01_AU0231_250Hz.wav	20130317_120000_AWI251-01_AU0231_250Hz.wav	460763.3062	460769.4964	65806	67353	2013/3/17  12:04:23.306	6.19	23.3	28.8	5.5	23.4	27.3		Bm.Ant-A.
2210	Spectrogram 1	1	20130317_130000_AWI251-01_AU0231_250Hz.wav	20130317_130000_AWI251-01_AU0231_250Hz.wav	460848.2593	460854.64	12044	13639	2013/3/17  13:00:48.259	6.381	23.8	29.8	6.1	23.9	27.8		Bm.Ant-A.
2211	Spectrogram 1	1	20130317_200000_AWI251-01_AU0231_250Hz.wav	20130317_200000_AWI251-01_AU0231_250Hz.wav	463091.3524	463096.4951	47817	49103	2013/3/17  20:03:11.352	5.143	25.1	27.9	3.7	25.4	27.3		Bm.Ant-A.
2214	Spectrogram 1	1	20130317_210000_AWI251-01_AU0231_250Hz.wav	20130317_210000_AWI251-01_AU0231_250Hz.wav	463387.0657	463394.0178	46745	48483	2013/3/17  21:03:06.066	6.952	22.4	28.4	6.6	22.5	26.9		Bm.Ant-A.
2215	Spectrogram 1	1	20130317_220000_AWI251-01_AU0231_250Hz.wav	20130317_220000_AWI251-01_AU0231_250Hz.wav	463578.6379	463585.3996	19638	21329	2013/3/17  22:01:18.638	6.762	24.2	27.9	5.8	24.4	27.3		Bm.Ant-A.
2217	Spectrogram 1	1	20130317_220000_AWI251-01_AU0231_250Hz.wav	20130317_220000_AWI251-01_AU0231_250Hz.wav	463698.0185	463705.3516	49484	51317	2013/3/17  22:03:17.019	7.333	25.1	29.8	5.6	25.4	29.3		Bm.Ant-A.
2219	Spectrogram 1	1	20130317_220000_AWI251-01_AU0231_250Hz.wav	20130317_230000_AWI251-01_AU0231_250Hz.wav	463794.0189	463800.1139	73484	7	2013/3/17  22:04:53.019	6.095	24.7	27.9	4.8	24.9	27.3		Bm.Ant-A.
2220	Spectrogram 1	1	20130317_230000_AWI251-01_AU0231_250Hz.wav	20130317_230000_AWI251-01_AU0231_250Hz.wav	463856.7823	463863.8297	14175	15936	2013/3/17  23:00:56.782	7.047	22.4	28.4	5.9	22.5	26.9		Bm.Ant-A.
2221	Spectrogram 1	1	20130317_230000_AWI251-01_AU0231_250Hz.wav	20130317_230000_AWI251-01_AU0231_250Hz.wav	463987.9244	463994.0194	46960	48484	2013/3/17  23:03:07.924	6.095	24.2	27.4	5.0	24.4	27.3		Bm.Ant-A.
2222	Spectrogram 1	1	20130317_230000_AWI251-01_AU0231_250Hz.wav	20130317_230000_AWI251-01_AU0231_250Hz.wav	464013.4473	464019.1614	53341	54769	2013/3/17  23:03:33.447	5.714	24.2	27.9	4.7	24.4	27.3		Bm.Ant-A.
2223	Spectrogram 1	1	20130317_230000_AWI251-01_AU0231_250Hz.wav	20130317_230000_AWI251-01_AU0231_250Hz.wav	464040.3988	464046.1276	60079	61511	2013/3/17  23:04:00.399	5.729	23.8	27.4	4.5	23.9	26.9		Bm.Ant-A.
2224	Spectrogram 1	1	20130317_230000_AWI251-01_AU0231_250Hz.wav	20130317_230000_AWI251-01_AU0231_250Hz.wav	464063.6946	464070.0752	65903	67498	2013/3/17  23:04:23.695	6.381	23.3	27.9	5.1	23.4	27.3		Bm.Ant-A.
2225	Spectrogram 1	1	20130317_230000_AWI251-01_AU0231_250Hz.wav	20130317_230000_AWI251-01_AU0231_250Hz.wav	464081.163	464086.3056	70270	71555	2013/3/17  23:04:41.163	5.143	23.3	28.4	4.7	23.4	26.9		Bm.Ant-A.
2226	Spectrogram 1	1	20130318_000000_AWI251-01_AU0231_250Hz.wav	20130318_000000_AWI251-01_AU0231_250Hz.wav	464116.6856	464122.8759	4150	5698	2013/3/18  0:00:16.686	6.19	24.2	29.8	5.1	24.4	27.8		Bm.Ant-A.
2227	Spectrogram 1	1	20130318_000000_AWI251-01_AU0231_250Hz.wav	20130318_000000_AWI251-01_AU0231_250Hz.wav	464136.0183	464143.0657	8984	10745	2013/3/18  0:00:35.018	7.047	24.2	27.9	6.1	24.4	27.3		Bm.Ant-A.
2228	Spectrogram 1	1	20130318_000000_AWI251-01_AU0231_250Hz.wav	20130318_000000_AWI251-01_AU0231_250Hz.wav	464251.2561	464256.7798	37793	39174	2013/3/18  0:02:31.256	5.524	23.3	28.4	4.5	23.4	27.3		Bm.Ant-A.
2229	Spectrogram 1	1	20130318_000000_AWI251-01_AU0231_250Hz.wav	20130318_000000_AWI251-01_AU0231_250Hz.wav	464276.3981	464282.3027	44079	45555	2013/3/18  0:02:56.398	5.905	23.8	28.4	4.4	23.9	27.3		Bm.Ant-A.
2230	Spectrogram 1	1	20130318_000000_AWI251-01_AU0231_250Hz.wav	20130318_000000_AWI251-01_AU0231_250Hz.wav	464145.3307	464151.9626	11312	12970	2013/3/18  0:00:45.331	6.632	23.3	28.3	5.8	23.4	27.3		Bm.Ant-A.
2231	Spectrogram 1	1	20130318_010000_AWI251-01_AU0231_250Hz.wav	20130318_010000_AWI251-01_AU0231_250Hz.wav	464404.1154	464409.7342	1008	2413	2013/3/18  1:00:04.115	5.619	25.1	28.4	4.1	25.4	27.3		Bm.Ant-A.
2232	Spectrogram 1	1	20130318_010000_AWI251-01_AU0231_250Hz.wav	20130318_010000_AWI251-01_AU0231_250Hz.wav	464429.5431	464435.9238	7365	8960	2013/3/18  1:00:29.543	6.381	24.2	27.9	5.3	24.4	27.3		Bm.Ant-A.
2233	Spectrogram 1	1	20130318_010000_AWI251-01_AU0231_250Hz.wav	20130318_010000_AWI251-01_AU0231_250Hz.wav	464537.0669	464544.3048	34246	36055	2013/3/18  1:02:16.067	7.238	22.8	28.4	6.2	22.9	27.3		Bm.Ant-A.
2234	Spectrogram 1	1	20130318_010000_AWI251-01_AU0231_250Hz.wav	20130318_010000_AWI251-01_AU0231_250Hz.wav	464556.3996	464564.6851	39079	41150	2013/3/18  1:02:36.400	8.285	23.3	27.4	6.2	23.9	26.9		Bm.Ant-A.
2235	Spectrogram 1	1	20130318_010000_AWI251-01_AU0231_250Hz.wav	20130318_010000_AWI251-01_AU0231_250Hz.wav	464624.6867	464630.0198	56151	57484	2013/3/18  1:03:44.687	5.333	23.8	28.8	3.9	23.9	27.3		Bm.Ant-A.
2236	Spectrogram 1	1	20130318_020000_AWI251-01_AU0231_250Hz.wav	20130318_020000_AWI251-01_AU0231_250Hz.wav	464729.7344	464737.9246	7413	9460	2013/3/18  2:00:29.734	8.19	24.7	30.2	6.1	24.9	28.8		Bm.Ant-A.
2237	Spectrogram 1	1	20130318_020000_AWI251-01_AU0231_250Hz.wav	20130318_020000_AWI251-01_AU0231_250Hz.wav	464759.6381	464766.2093	14889	16531	2013/3/18  2:00:59.638	6.571	22.4	27.9	5.6	22.5	26.9		Bm.Ant-A.
2238	Spectrogram 1	1	20130318_020000_AWI251-01_AU0231_250Hz.wav	20130318_020000_AWI251-01_AU0231_250Hz.wav	464813.8268	464819.0647	28436	29745	2013/3/18  2:01:53.827	5.238	23.8	28.4	3.9	23.9	27.3		Bm.Ant-A.
2239	Spectrogram 1	1	20130318_020000_AWI251-01_AU0231_250Hz.wav	20130318_020000_AWI251-01_AU0231_250Hz.wav	464827.2585	464835.0678	31794	33746	2013/3/18  2:02:07.258	7.809	22.8	28.4	6.6	22.9	27.3		Bm.Ant-A.
2240	Spectrogram 1	1	20130318_030000_AWI251-01_AU0231_250Hz.wav	20130318_030000_AWI251-01_AU0231_250Hz.wav	465026.4745	465033.16	6598	8269	2013/3/18  3:00:26.475	6.685	23.8	27.4	5.9	23.9	26.9		Bm.Ant-A.
2241	Spectrogram 1	1	20130318_030000_AWI251-01_AU0231_250Hz.wav	20130318_030000_AWI251-01_AU0231_250Hz.wav	465078.4002	465084.0191	19579	20984	2013/3/18  3:01:18.400	5.619	22.8	28.4	4.7	22.9	27.3		Bm.Ant-A.
2242	Spectrogram 1	1	20130318_030000_AWI251-01_AU0231_250Hz.wav	20130318_030000_AWI251-01_AU0231_250Hz.wav	465084.6313	465091.6294	21137	22886	2013/3/18  3:01:24.631	6.998	23.8	27.8	5.0	23.9	26.9		Bm.Ant-A.
2243	Spectrogram 1	1	20130318_030000_AWI251-01_AU0231_250Hz.wav	20130318_030000_AWI251-01_AU0231_250Hz.wav	465144.0207	465149.2586	35984	37294	2013/3/18  3:02:23.021	5.238	23.3	27.9	4.1	23.9	26.9		Bm.Ant-A.
2244	Spectrogram 1	1	20130318_030000_AWI251-01_AU0231_250Hz.wav	20130318_030000_AWI251-01_AU0231_250Hz.wav	465190.1604	465197.7332	47519	49412	2013/3/18  3:03:10.160	7.573	23.8	28.4	6.7	23.9	27.3		Bm.Ant-A.
2245	Spectrogram 1	1	20130318_030000_AWI251-01_AU0231_250Hz.wav	20130318_030000_AWI251-01_AU0231_250Hz.wav	465206.6853	465214.304	51650	53555	2013/3/18  3:03:26.685	7.619	24.2	27.4	6.1	24.9	26.9		Bm.Ant-A.
2246	Spectrogram 1	1	20130318_030000_AWI251-01_AU0231_250Hz.wav	20130318_030000_AWI251-01_AU0231_250Hz.wav	465271.9248	465278.115	67960	69508	2013/3/18  3:04:31.925	6.19	22.8	28.8	5.0	22.9	26.9		Bm.Ant-A.
2247	Spectrogram 1	1	20130318_050000_AWI251-01_AU0231_250Hz.wav	20130318_050000_AWI251-01_AU0231_250Hz.wav	465636.1139	465641.1614	9007	10269	2013/3/18  5:00:36.114	5.047	23.3	28.8	3.9	23.4	27.3		Bm.Ant-A.
2248	Spectrogram 1	1	20130318_050000_AWI251-01_AU0231_250Hz.wav	20130318_050000_AWI251-01_AU0231_250Hz.wav	465861.7326	465867.4467	65412	66841	2013/3/18  5:04:21.733	5.714	24.7	30.2	4.7	24.9	28.8		Bm.Ant-A.
2249	Spectrogram 1	1	20130318_050000_AWI251-01_AU0231_250Hz.wav	20130318_050000_AWI251-01_AU0231_250Hz.wav	465869.9228	465874.9703	67460	68722	2013/3/18  5:04:29.923	5.047	24.2	27.9	3.7	24.4	26.9		Bm.Ant-A.
2250	Spectrogram 1	1	20130318_050000_AWI251-01_AU0231_250Hz.wav	20130318_050000_AWI251-01_AU0231_250Hz.wav	465735.3795	465741.286	33824	35301	2013/3/18  5:02:15.379	5.907	23.3	28.8	4.5	23.4	27.8		Bm.Ant-A.
2251	Spectrogram 1	1	20130318_060000_AWI251-01_AU0231_250Hz.wav	20130318_060000_AWI251-01_AU0231_250Hz.wav	465994.3985	466000.0173	23579	24983	2013/3/18  6:01:34.399	5.619	23.8	28.4	5.0	23.9	27.3		Bm.Ant-A.
2252	Spectrogram 1	1	20130318_060000_AWI251-01_AU0231_250Hz.wav	20130318_060000_AWI251-01_AU0231_250Hz.wav	466055.3524	466061.0665	38817	40246	2013/3/18  6:02:35.352	5.714	23.3	28.8	4.8	23.4	27.8		Bm.Ant-A.
2253	Spectrogram 1	1	20130318_070000_AWI251-01_AU0231_250Hz.wav	20130318_070000_AWI251-01_AU0231_250Hz.wav	466449.5949	466455.8123	62378	63932	2013/3/18  7:04:09.595	6.217	22.8	28.8	5.9	22.9	27.8		Bm.Ant-A.
2254	Spectrogram 1	1	20130318_070000_AWI251-01_AU0231_250Hz.wav	20130318_070000_AWI251-01_AU0231_250Hz.wav	466470.4232	466476.0189	67585	68984	2013/3/18  7:04:30.423	5.596	24.3	29.3	5.0	24.4	28.8		Bm.Ant-A.
2255	Spectrogram 1	1	20130318_090000_AWI251-01_AU0231_250Hz.wav	20130318_090000_AWI251-01_AU0231_250Hz.wav	466841.1634	466848.5917	10270	12127	2013/3/18  9:00:41.163	7.428	24.2	29.3	5.9	24.4	27.3		Bm.Ant-A.
2257	Spectrogram 1	1	20130318_110000_AWI251-01_AU0231_250Hz.wav	20130318_110000_AWI251-01_AU0231_250Hz.wav	467479.0638	467488.1244	19745	22010	2013/3/18  11:01:18.064	9.061	24.3	27.4	7.8	24.4	26.9		Bm.Ant-A.
2259	Spectrogram 1	1	20130318_110000_AWI251-01_AU0231_250Hz.wav	20130318_110000_AWI251-01_AU0231_250Hz.wav	467545.1604	467550.6841	36269	37650	2013/3/18  11:02:25.160	5.524	24.2	28.8	3.7	24.9	27.3		Bm.Ant-A.
2261	Spectrogram 1	1	20130318_110000_AWI251-01_AU0231_250Hz.wav	20130318_110000_AWI251-01_AU0231_250Hz.wav	467678.3024	467685.0641	69555	71245	2013/3/18  11:04:38.302	6.762	24.2	27.9	5.9	24.4	27.3		Bm.Ant-A.
2263	Spectrogram 1	1	20130318_130000_AWI251-01_AU0231_250Hz.wav	20130318_130000_AWI251-01_AU0231_250Hz.wav	468079.6368	468087.5413	19888	21864	2013/3/18  13:01:19.637	7.905	25.4	30.6	5.5	26.9	29.3		Bm.Ant-A.
2264	Spectrogram 1	1	20130318_130000_AWI251-01_AU0231_250Hz.wav	20130318_130000_AWI251-01_AU0231_250Hz.wav	468181.3985	468189.5887	45329	47376	2013/3/18  13:03:01.399	8.19	22.8	28.4	6.6	23.4	27.3		Bm.Ant-A.
2265	Spectrogram 1	1	20130318_140000_AWI251-01_AU0231_250Hz.wav	20130318_140000_AWI251-01_AU0231_250Hz.wav	468393.7796	468401.7793	23424	25424	2013/3/18  14:01:33.780	8.0	22.8	29.3	7.2	22.9	27.8		Bm.Ant-A.
2266	Spectrogram 1	1	20130318_140000_AWI251-01_AU0231_250Hz.wav	20130318_140000_AWI251-01_AU0231_250Hz.wav	468548.9208	468554.9206	62209	63709	2013/3/18  14:04:08.921	6.0	22.8	27.9	5.3	22.9	26.9		Bm.Ant-A.
2268	Spectrogram 1	1	20130318_160000_AWI251-01_AU0231_250Hz.wav	20130318_160000_AWI251-01_AU0231_250Hz.wav	468938.1604	468945.8744	9519	11448	2013/3/18  16:00:38.160	7.714	24.7	28.4	5.8	24.9	27.3		Bm.Ant-A.
2269	Spectrogram 1	1	20130318_160000_AWI251-01_AU0231_250Hz.wav	20130318_160000_AWI251-01_AU0231_250Hz.wav	469075.9689	469082.4449	43971	45590	2013/3/18  16:02:55.969	6.476	23.3	28.4	6.2	23.4	27.3		Bm.Ant-A.
2271	Spectrogram 1	1	20130318_170000_AWI251-01_AU0231_250Hz.wav	20130318_170000_AWI251-01_AU0231_250Hz.wav	469334.923	469341.9704	33710	35472	2013/3/18  17:02:14.923	7.047	23.3	27.9	6.2	23.4	27.3		Bm.Ant-A.
2275	Spectrogram 1	1	20130318_200000_AWI251-01_AU0231_250Hz.wav	20130318_200000_AWI251-01_AU0231_250Hz.wav	470109.3034	470114.5413	2305	3614	2013/3/18  20:00:09.303	5.238	23.3	28.4	4.7	23.4	27.3		Bm.Ant-A.
2277	Spectrogram 1	1	20130318_200000_AWI251-01_AU0231_250Hz.wav	20130318_200000_AWI251-01_AU0231_250Hz.wav	470176.9238	470183.0188	19210	20734	2013/3/18  20:01:16.924	6.095	25.1	28.4	4.5	25.4	27.3		Bm.Ant-A.
2281	Spectrogram 1	1	20130318_200000_AWI251-01_AU0231_250Hz.wav	20130318_200000_AWI251-01_AU0231_250Hz.wav	470371.3971	470377.1112	67828	69257	2013/3/18  20:04:31.397	5.714	24.2	27.4	5.0	24.4	26.9		Bm.Ant-A.
2282	Spectrogram 1	1	20130318_220000_AWI251-01_AU0231_250Hz.wav	20130318_220000_AWI251-01_AU0231_250Hz.wav	470774.3504	470780.1598	18567	20019	2013/3/18  22:01:14.350	5.809	25.1	28.8	4.8	25.4	27.3		Bm.Ant-A.
2284	Spectrogram 1	1	20130318_220000_AWI251-01_AU0231_250Hz.wav	20130318_220000_AWI251-01_AU0231_250Hz.wav	470831.9712	470837.4948	32972	34353	2013/3/18  22:02:11.971	5.524	24.2	27.4	5.0	24.4	27.3		Bm.Ant-A.
2285	Spectrogram 1	1	20130318_220000_AWI251-01_AU0231_250Hz.wav	20130318_220000_AWI251-01_AU0231_250Hz.wav	470842.7327	470848.8277	35662	37186	2013/3/18  22:02:22.733	6.095	24.7	29.3	5.3	24.9	28.3		Bm.Ant-A.
2287	Spectrogram 1	1	20130318_230000_AWI251-01_AU0231_250Hz.wav	20130318_230000_AWI251-01_AU0231_250Hz.wav	471082.4462	471089.1126	20591	22257	2013/3/18  23:01:22.446	6.666	25.1	29.3	5.6	25.4	27.8		Bm.Ant-A.
2288	Spectrogram 1	1	20130318_230000_AWI251-01_AU0231_250Hz.wav	20130318_230000_AWI251-01_AU0231_250Hz.wav	471191.0176	471198.4459	47733	49590	2013/3/18  23:03:10.018	7.428	24.7	28.8	6.2	24.9	27.8		Bm.Ant-A.
2292	Spectrogram 1	1	20130319_040000_AWI251-01_AU0231_250Hz.wav	20130319_040000_AWI251-01_AU0231_250Hz.wav	472664.4475	472671.3044	41091	42805	2013/3/19  4:02:44.448	6.857	23.3	27.9	5.8	23.9	26.9		Bm.Ant-A.
2295	Spectrogram 1	1	20130319_040000_AWI251-01_AU0231_250Hz.wav	20130319_040000_AWI251-01_AU0231_250Hz.wav	472735.3022	472742.1592	58805	60519	2013/3/19  4:03:55.302	6.857	23.8	27.4	5.6	23.9	26.9		Bm.Ant-A.
2296	Spectrogram 1	1	20130319_040000_AWI251-01_AU0231_250Hz.wav	20130319_040000_AWI251-01_AU0231_250Hz.wav	472702.4462	472708.3508	50591	52067	2013/3/19  4:03:22.446	5.905	24.7	27.0	5.0	24.9	26.9		Bm.Ant-A.
2299	Spectrogram 1	1	20130319_080000_AWI251-01_AU0231_250Hz.wav	20130319_080000_AWI251-01_AU0231_250Hz.wav	473918.4453	473924.3498	54590	56066	2013/3/19  8:03:38.445	5.905	23.8	29.8	5.1	23.9	27.8		Bm.Ant-A.
2301	Spectrogram 1	1	20130319_110000_AWI251-01_AU0231_250Hz.wav	20130319_110000_AWI251-01_AU0231_250Hz.wav	474638.6369	474645.1129	9638	11257	2013/3/19  11:00:38.637	6.476	22.4	28.4	5.8	22.5	27.3		Bm.Ant-A.
2302	Spectrogram 1	1	20130319_110000_AWI251-01_AU0231_250Hz.wav	20130319_110000_AWI251-01_AU0231_250Hz.wav	474663.4933	474669.1121	15852	17257	2013/3/19  11:01:03.493	5.619	24.2	27.9	4.7	24.4	27.3		Bm.Ant-A.
2303	Spectrogram 1	1	20130319_110000_AWI251-01_AU0231_250Hz.wav	20130319_110000_AWI251-01_AU0231_250Hz.wav	474810.73	474817.1108	52662	54257	2013/3/19  11:03:30.730	6.381	24.2	28.4	5.0	24.4	27.3		Bm.Ant-A.
2304	Spectrogram 1	1	20130319_110000_AWI251-01_AU0231_250Hz.wav	20130319_110000_AWI251-01_AU0231_250Hz.wav	474848.6371	474854.3512	62138	63567	2013/3/19  11:04:08.637	5.714	23.1	28.1	5.0	23.4	27.3		Bm.Ant-A.
2306	Spectrogram 1	1	20130319_110000_AWI251-01_AU0231_250Hz.wav	20130319_110000_AWI251-01_AU0231_250Hz.wav	474884.7788	474890.2072	71174	72531	2013/3/19  11:04:44.779	5.428	24.0	28.1	4.5	24.4	27.3		Bm.Ant-A.
2308	Spectrogram 1	1	20130319_140000_AWI251-01_AU0231_250Hz.wav	20130319_140000_AWI251-01_AU0231_250Hz.wav	475670.9238	475678.2569	42710	44543	2013/3/19  14:02:50.924	7.333	24.2	27.9	5.0	24.4	27.3		Bm.Ant-A.
2313	Spectrogram 1	1	20130319_160000_AWI251-01_AU0231_250Hz.wav	20130319_160000_AWI251-01_AU0231_250Hz.wav	476237.0182	476243.4942	34234	35853	2013/3/19  16:02:16.018	6.476	25.1	30.2	4.4	25.9	29.3		Bm.Ant-A.
2316	Spectrogram 1	1	20130319_160000_AWI251-01_AU0231_250Hz.wav	20130319_160000_AWI251-01_AU0231_250Hz.wav	476105.6578	476111.4607	1393	2844	2013/3/19  16:00:05.658	5.803	25.2	29.7	5.0	25.4	29.3		Bm.Ant-A.
2319	Spectrogram 1	1	20130319_180000_AWI251-01_AU0231_250Hz.wav	20130319_180000_AWI251-01_AU0231_250Hz.wav	476911.303	476918.9218	52805	54709	2013/3/19  18:03:31.303	7.619	24.7	27.4	6.4	24.9	26.9		Bm.Ant-A.
2320	Spectrogram 1	1	20130319_180000_AWI251-01_AU0231_250Hz.wav	20130319_180000_AWI251-01_AU0231_250Hz.wav	476931.3171	476938.5707	57808	59622	2013/3/19  18:03:51.317	7.254	24.2	28.2	6.1	24.4	27.3		Bm.Ant-A.
2321	Spectrogram 1	1	20130319_190000_AWI251-01_AU0231_250Hz.wav	20130319_190000_AWI251-01_AU0231_250Hz.wav	477024.9219	477030.0646	6209	7495	2013/3/19  19:00:24.922	5.143	23.3	28.4	4.5	23.4	28.3		Bm.Ant-A.
2322	Spectrogram 1	1	20130319_190000_AWI251-01_AU0231_250Hz.wav	20130319_190000_AWI251-01_AU0231_250Hz.wav	477128.922	477135.2075	32210	33781	2013/3/19  19:02:08.922	6.285	23.8	28.4	4.7	24.4	27.3		Bm.Ant-A.
2323	Spectrogram 1	1	20130319_190000_AWI251-01_AU0231_250Hz.wav	20130319_190000_AWI251-01_AU0231_250Hz.wav	477227.8271	477234.9697	56936	58721	2013/3/19  19:03:47.827	7.143	24.7	28.4	5.8	24.9	27.3		Bm.Ant-A.
2324	Spectrogram 1	1	20130319_200000_AWI251-01_AU0231_250Hz.wav	20130319_200000_AWI251-01_AU0231_250Hz.wav	477345.9696	477352.3504	11471	13067	2013/3/19  20:00:45.970	6.381	22.8	28.4	5.5	22.9	26.9		Bm.Ant-A.
2325	Spectrogram 1	1	20130319_200000_AWI251-01_AU0231_250Hz.wav	20130319_200000_AWI251-01_AU0231_250Hz.wav	477555.7794	477560.922	63924	65210	2013/3/19  20:04:15.779	5.143	23.8	28.8	4.1	23.9	27.3		Bm.Ant-A.
